store,movement_id,voucher_no,voucher_date,movement_type,account_id,label_no,category,purity,gross_weight,net_weight,stone_weight,fine_weight,value,gold_rate_used,created_at
STORE_4,179,STORE_4_V10178,2025-08-24,SALE,107,LBL00232,PENDANT,750,7.695,7.674,0.084,5.756,35956.96,5581.85,2025-08-24
STORE_4,180,STORE_4_V10179,2025-08-24,SALE,43,LBL00237,BRACELET,750,25.264,25.247,0.001,18.935,111928.12,5343.84,2025-08-24
STORE_4,181,STORE_4_V10180,2025-08-25,SALE,65,LBL00197,CHAIN,916,38.823,38.409,0.0,35.183,213858.14,5850.59,2025-08-25
STORE_4,182,STORE_4_V10181,2025-08-25,SALE,58,LBL00175,RING,916,2.6,2.297,0.07,2.104,13023.27,5354.89,2025-08-25
STORE_4,183,STORE_4_V10182,2025-08-25,SALE,27,LBL00169,RING,916,7.69,7.586,0.074,6.949,41271.61,5521.09,2025-08-25
STORE_4,184,STORE_4_V10183,2025-08-25,SALE,118,LBL00116,CHAIN,750,44.283,43.979,0.016,32.984,186194.52,5339.41,2025-08-25
STORE_4,185,STORE_4_V10184,2025-08-25,SALE,3,LBL00040,BANGLE,916,32.834,32.577,0.017,29.841,173881.22,5284.86,2025-08-25
STORE_4,186,STORE_4_V10185,2025-08-25,SALE,4,LBL00035,BANGLE,916,45.112,44.716,0.073,40.96,237055.76,5337.73,2025-08-25
STORE_4,187,STORE_4_V10186,2025-08-25,SALE,10,LBL00030,PENDANT,585,9.168,8.968,0.011,5.246,29592.73,5333.42,2025-08-25
STORE_4,188,STORE_4_V10187,2025-08-25,SALE,86,LBL00194,RING,916,3.228,2.804,0.012,2.568,15250.61,5399.72,2025-08-25
STORE_4,189,STORE_4_V10188,2025-08-25,SALE,20,LBL00208,EARRING,916,5.999,5.608,0.0,5.137,32043.95,5741.74,2025-08-25
STORE_4,190,STORE_4_V10189,2025-08-25,SALE,24,LBL00245,RING,916,5.363,5.328,0.004,4.88,30162.53,5699.22,2025-08-25
STORE_4,191,STORE_4_V10190,2025-08-25,SALE,83,LBL00007,PENDANT,916,3.757,3.352,0.002,3.07,17026.43,5371.41,2025-08-25
STORE_4,192,STORE_4_V10191,2025-08-25,SALE,69,LBL00168,PENDANT,585,7.106,6.647,0.0,3.888,24214.43,5635.34,2025-08-25
STORE_4,193,STORE_4_V10192,2025-08-26,SALE,110,LBL00181,NECKLACE,750,14.631,14.528,0.0,10.896,64796.34,5333.57,2025-08-26
STORE_4,194,STORE_4_V10193,2025-08-26,SALE,101,LBL00045,CHAIN,916,42.437,42.382,0.01,38.822,235434.68,5876.86,2025-08-26
STORE_4,195,STORE_4_V10194,2025-08-26,SALE,69,LBL00096,EARRING,916,12.786,12.685,0.027,11.619,73328.83,5608.09,2025-08-26
STORE_4,196,STORE_4_V10195,2025-08-26,SALE,115,LBL00077,BRACELET,916,31.403,31.388,0.011,28.751,168974.16,5458.6,2025-08-26
STORE_4,197,STORE_4_V10196,2025-08-26,SALE,50,LBL00015,NECKLACE,916,31.464,31.272,0.015,28.645,181616.53,5823.58,2025-08-26
STORE_4,198,STORE_4_V10197,2025-08-26,SALE,102,LBL00011,BRACELET,916,23.793,23.554,0.093,21.575,137100.18,5879.63,2025-08-26
STORE_4,199,STORE_4_V10198,2025-08-26,SALE,68,LBL00164,BANGLE,585,15.315,15.022,0.01,8.788,56833.65,5779.8,2025-08-26
STORE_4,200,STORE_4_V10199,2025-08-26,SALE,52,LBL00164,BANGLE,585,14.62,14.444,0.037,8.45,50945.67,5779.18,2025-08-26
STORE_4,201,STORE_4_V10200,2025-08-27,SALE,17,LBL00186,BANGLE,916,17.495,17.357,0.0,15.899,94243.64,5325.75,2025-08-27
STORE_4,202,STORE_4_V10201,2025-08-27,SALE,19,LBL00208,EARRING,916,5.609,5.493,0.0,5.032,28114.89,5443.53,2025-08-27
STORE_4,203,STORE_4_V10202,2025-08-27,SALE,21,LBL00073,BRACELET,585,6.591,6.22,0.022,3.639,22911.45,5920.39,2025-08-27
STORE_4,204,STORE_4_V10203,2025-08-27,SALE,66,LBL00125,BRACELET,916,30.0,29.449,0.077,26.975,160418.05,5725.51,2025-08-27
STORE_4,205,STORE_4_V10204,2025-08-27,SALE,111,LBL00121,BANGLE,585,49.145,48.772,0.0,28.532,170104.87,5515.47,2025-08-27
STORE_4,206,STORE_4_V10205,2025-08-27,SALE,36,LBL00157,BRACELET,750,16.181,15.832,0.01,11.874,69253.47,5340.03,2025-08-27
STORE_4,207,STORE_4_V10206,2025-08-27,SALE,95,LBL00029,BRACELET,585,4.898,4.564,0.0,2.67,15676.47,5533.87,2025-08-27
STORE_4,208,STORE_4_V10207,2025-08-27,SALE,89,LBL00189,EARRING,916,9.777,9.327,0.0,8.544,48622.59,5473.7,2025-08-27
STORE_4,209,STORE_4_V10208,2025-08-27,SALE,70,LBL00042,RING,585,7.972,7.763,0.04,4.541,27702.52,5849.17,2025-08-27
STORE_4,210,STORE_4_V10209,2025-08-27,SALE,6,LBL00162,BANGLE,585,40.05,39.847,0.0,23.31,151576.91,5858.7,2025-08-27
STORE_4,211,STORE_4_V10210,2025-08-27,SALE,91,LBL00141,EARRING,585,15.082,15.071,0.011,8.817,50163.81,5340.71,2025-08-27
STORE_4,212,STORE_4_V10211,2025-08-27,SALE,79,LBL00208,EARRING,916,5.129,5.018,0.077,4.596,26951.23,5269.65,2025-08-27
STORE_4,213,STORE_4_V10212,2025-08-28,SALE,56,LBL00179,NECKLACE,916,18.149,18.042,0.038,16.526,108250.21,5892.5,2025-08-28
STORE_4,214,STORE_4_V10213,2025-08-28,SALE,109,LBL00046,RING,916,7.683,7.345,0.0,6.728,41672.69,5583.65,2025-08-28
STORE_4,215,STORE_4_V10214,2025-08-28,SALE,102,LBL00173,BRACELET,916,19.261,18.73,0.0,17.157,106093.24,5570.81,2025-08-28
STORE_4,216,STORE_4_V10215,2025-08-28,SALE,65,LBL00022,RING,750,4.066,3.858,0.0,2.893,19013.15,5913.88,2025-08-28
STORE_4,217,STORE_4_V10216,2025-08-28,SALE,106,LBL00193,EARRING,916,9.365,8.902,0.0,8.154,45955.47,5299.9,2025-08-28
STORE_4,218,STORE_4_V10217,2025-08-28,SALE,100,LBL00079,CHAIN,750,13.074,13.0,0.0,9.75,61079.08,5699.63,2025-08-28
STORE_4,219,STORE_4_V10218,2025-08-28,SALE,116,LBL00052,PENDANT,916,8.689,8.546,0.015,7.828,49579.57,5706.21,2025-08-28
STORE_4,220,STORE_4_V10219,2025-08-28,SALE,29,LBL00188,BRACELET,916,22.728,22.512,0.0,20.621,128906.14,5654.06,2025-08-28
STORE_4,221,STORE_4_V10220,2025-08-28,SALE,62,LBL00136,EARRING,916,6.4,6.198,0.0,5.677,35605.39,5865.39,2025-08-28
STORE_4,222,STORE_4_V10221,2025-08-28,SALE,84,LBL00025,EARRING,916,14.634,14.598,0.017,13.372,77686.85,5344.44,2025-08-28
STORE_4,223,STORE_4_V10222,2025-08-28,SALE,69,LBL00240,CHAIN,750,14.707,14.389,0.005,10.792,58907.73,5278.67,2025-08-28
STORE_4,224,STORE_4_V10223,2025-08-28,SALE,57,LBL00156,NECKLACE,585,47.256,46.682,0.0,27.309,157252.63,5584.77,2025-08-28
STORE_4,225,STORE_4_V10224,2025-08-29,SALE,110,LBL00149,CHAIN,750,18.153,17.828,0.0,13.371,78980.54,5438.72,2025-08-29
STORE_4,226,STORE_4_V10225,2025-08-29,SALE,95,LBL00046,RING,916,7.192,6.783,0.0,6.213,37195.53,5494.46,2025-08-29
STORE_4,227,STORE_4_V10226,2025-08-29,SALE,52,LBL00211,EARRING,916,4.615,4.29,0.0,3.93,23744.94,5478.04,2025-08-29
STORE_4,228,STORE_4_V10227,2025-08-29,SALE,42,LBL00036,CHAIN,916,30.296,30.022,0.012,27.5,172481.27,5649.12,2025-08-29
STORE_4,229,STORE_4_V10228,2025-08-29,SALE,44,LBL00042,RING,585,8.633,8.431,0.027,4.932,29993.14,5536.14,2025-08-29
STORE_4,230,STORE_4_V10229,2025-08-29,SALE,57,LBL00196,PENDANT,916,10.739,10.293,0.0,9.428,56800.62,5659.6,2025-08-29
STORE_4,231,STORE_4_V10230,2025-08-29,SALE,61,LBL00161,RING,750,10.971,10.877,0.041,8.158,52198.03,5647.04,2025-08-29
STORE_4,232,STORE_4_V10231,2025-08-29,SALE,98,LBL00017,RING,916,3.023,2.755,0.04,2.524,14096.5,5240.44,2025-08-29
STORE_4,233,STORE_4_V10232,2025-08-29,SALE,77,LBL00201,NECKLACE,916,42.781,42.501,0.013,38.931,230842.62,5476.64,2025-08-29
STORE_4,234,STORE_4_V10233,2025-08-29,SALE,37,LBL00147,NECKLACE,916,9.223,8.974,0.0,8.22,47650.37,5363.38,2025-08-29
STORE_4,235,STORE_4_V10234,2025-08-29,SALE,109,LBL00130,EARRING,916,5.599,5.411,0.023,4.956,29036.29,5431.62,2025-08-29
STORE_4,236,STORE_4_V10235,2025-08-29,SALE,81,LBL00242,CHAIN,750,40.101,39.888,0.037,29.916,180642.71,5608.55,2025-08-29
STORE_4,237,STORE_4_V10236,2025-08-30,SALE,100,LBL00075,RING,916,2.28,1.925,0.0,1.763,10563.7,5450.97,2025-08-30
STORE_4,238,STORE_4_V10237,2025-08-30,SALE,85,LBL00043,PENDANT,916,11.159,10.771,0.044,9.866,56511.71,5458.57,2025-08-30
STORE_4,239,STORE_4_V10238,2025-08-30,SALE,114,LBL00214,BRACELET,916,30.129,29.537,0.0,27.056,163786.0,5912.24,2025-08-30
STORE_4,240,STORE_4_V10239,2025-08-30,SALE,38,LBL00103,EARRING,585,3.631,3.295,0.0,1.928,11333.56,5614.22,2025-08-30
STORE_4,241,STORE_4_V10240,2025-08-30,SALE,33,LBL00214,BRACELET,916,30.093,29.871,0.0,27.362,158379.47,5225.39,2025-08-30
STORE_4,242,STORE_4_V10241,2025-08-30,SALE,72,LBL00147,NECKLACE,916,9.818,9.696,0.0,8.882,53252.33,5443.16,2025-08-30
STORE_4,243,STORE_4_V10242,2025-08-30,SALE,31,LBL00142,EARRING,916,10.009,9.634,0.013,8.825,57851.96,5836.05,2025-08-30
STORE_4,244,STORE_4_V10243,2025-08-30,SALE,45,LBL00142,EARRING,916,10.866,10.611,0.0,9.72,60921.22,5886.7,2025-08-30
STORE_4,245,STORE_4_V10244,2025-08-30,SALE,118,LBL00095,CHAIN,585,14.64,14.622,0.0,8.554,53346.8,5710.95,2025-08-30
STORE_4,246,STORE_4_V10245,2025-08-30,SALE,87,LBL00195,CHAIN,750,56.4,56.152,0.089,42.114,258359.6,5781.67,2025-08-30
STORE_4,247,STORE_4_V10246,2025-08-30,SALE,3,LBL00053,CHAIN,916,23.973,23.425,0.008,21.457,118960.11,5294.42,2025-08-30
STORE_4,248,STORE_4_V10247,2025-08-30,SALE,25,LBL00145,EARRING,916,13.886,13.389,0.066,12.264,76492.29,5866.5,2025-08-30
STORE_4,249,STORE_4_V10248,2025-08-31,SALE,7,LBL00146,BANGLE,916,2.804,2.497,0.046,2.287,15278.71,5877.27,2025-08-31
STORE_4,250,STORE_4_V10249,2025-08-31,SALE,61,LBL00136,EARRING,916,5.97,5.864,0.0,5.371,31718.56,5676.18,2025-08-31
STORE_4,251,STORE_4_V10250,2025-08-31,SALE,114,LBL00096,EARRING,916,13.409,12.993,0.0,11.902,73529.56,5882.04,2025-08-31
STORE_4,252,STORE_4_V10251,2025-08-31,SALE,33,LBL00249,BANGLE,916,15.99,15.902,0.094,14.566,85418.24,5506.28,2025-08-31
STORE_4,253,STORE_4_V10252,2025-08-31,SALE,55,LBL00088,BANGLE,585,3.79,3.45,0.041,2.018,12254.19,5492.57,2025-08-31
STORE_4,254,STORE_4_V10253,2025-08-31,SALE,49,LBL00010,EARRING,916,15.054,14.96,0.0,13.703,87047.77,5875.77,2025-08-31
STORE_4,255,STORE_4_V10254,2025-08-31,SALE,112,LBL00112,RING,916,5.73,5.438,0.019,4.981,30151.4,5774.2,2025-08-31
STORE_4,256,STORE_4_V10255,2025-08-31,SALE,24,LBL00219,BANGLE,585,25.136,25.052,0.0,14.655,85413.88,5379.05,2025-08-31
STORE_4,257,STORE_4_V10256,2025-08-31,SALE,38,LBL00169,RING,916,7.607,7.338,0.0,6.722,40628.15,5444.72,2025-08-31
STORE_4,258,STORE_4_V10257,2025-08-31,SALE,70,LBL00078,PENDANT,916,10.427,10.247,0.007,9.386,53861.92,5384.33,2025-08-31
STORE_4,259,STORE_4_V10258,2025-08-31,SALE,13,LBL00044,EARRING,585,7.057,6.547,0.0,3.83,22305.63,5448.47,2025-08-31
STORE_4,260,STORE_4_V10259,2025-08-31,SALE,18,LBL00021,RING,585,5.698,5.518,0.004,3.228,19084.8,5343.85,2025-08-31
STORE_4,261,STORE_4_V10260,2025-09-01,SALE,95,LBL00001,PENDANT,916,9.371,9.214,0.0,8.44,55441.97,5901.75,2025-09-01
STORE_4,262,STORE_4_V10261,2025-09-01,SALE,119,LBL00018,NECKLACE,585,56.908,56.475,0.012,33.038,197755.99,5781.84,2025-09-01
STORE_4,263,STORE_4_V10262,2025-09-01,SALE,60,LBL00249,BANGLE,916,15.202,14.9,0.039,13.648,82833.74,5608.29,2025-09-01
STORE_4,264,STORE_4_V10263,2025-09-01,SALE,80,LBL00064,CHAIN,750,6.43,6.216,0.014,4.662,26974.08,5454.68,2025-09-01
STORE_4,265,STORE_4_V10264,2025-09-02,SALE,86,LBL00150,CHAIN,916,13.493,13.303,0.003,12.186,73347.93,5839.34,2025-09-02
STORE_4,266,STORE_4_V10265,2025-09-02,SALE,65,LBL00030,PENDANT,585,8.863,8.66,0.012,5.066,28990.56,5545.77,2025-09-02
STORE_4,267,STORE_4_V10266,2025-09-02,SALE,7,LBL00235,EARRING,916,3.183,2.861,0.0,2.621,15496.94,5653.49,2025-09-02
STORE_4,268,STORE_4_V10267,2025-09-02,SALE,40,LBL00117,RING,750,2.038,1.869,0.0,1.402,8409.01,5681.62,2025-09-02
STORE_4,269,STORE_4_V10268,2025-09-02,SALE,39,LBL00037,NECKLACE,585,63.589,63.32,0.073,37.042,227952.0,5835.02,2025-09-02
STORE_4,270,STORE_4_V10269,2025-09-02,SALE,102,LBL00214,BRACELET,916,29.981,29.473,0.0,26.997,161625.99,5439.7,2025-09-02
STORE_4,271,STORE_4_V10270,2025-09-02,SALE,59,LBL00147,NECKLACE,916,10.324,10.196,0.017,9.34,54333.8,5656.17,2025-09-02
STORE_4,272,STORE_4_V10271,2025-09-03,SALE,66,LBL00126,BANGLE,750,25.934,25.609,0.0,19.207,114320.03,5603.84,2025-09-03
STORE_4,273,STORE_4_V10272,2025-09-03,SALE,101,LBL00224,NECKLACE,750,59.804,59.753,0.0,44.815,283302.13,5685.68,2025-09-03
STORE_4,274,STORE_4_V10273,2025-09-03,SALE,55,LBL00047,CHAIN,585,45.383,44.821,0.047,26.22,153248.17,5607.49,2025-09-03
STORE_4,275,STORE_4_V10274,2025-09-03,SALE,72,LBL00234,CHAIN,585,27.074,27.024,0.0,15.809,89817.91,5564.78,2025-09-03
STORE_4,276,STORE_4_V10275,2025-09-03,SALE,72,LBL00212,BANGLE,916,27.434,27.167,0.014,24.885,140180.79,5449.12,2025-09-03
STORE_4,277,STORE_4_V10276,2025-09-03,SALE,40,LBL00178,BRACELET,916,32.82,32.569,0.0,29.833,183128.16,5746.19,2025-09-03
STORE_4,278,STORE_4_V10277,2025-09-03,SALE,101,LBL00207,BRACELET,916,32.314,32.002,0.0,29.314,180790.21,5842.39,2025-09-03
STORE_4,279,STORE_4_V10278,2025-09-03,SALE,62,LBL00176,BRACELET,585,27.935,27.814,0.017,16.271,99538.96,5580.04,2025-09-03
STORE_4,280,STORE_4_V10279,2025-09-03,SALE,96,LBL00114,BANGLE,585,43.558,43.324,0.0,25.345,155439.14,5509.21,2025-09-03
STORE_4,281,STORE_4_V10280,2025-09-04,SALE,27,LBL00058,BANGLE,750,9.752,9.262,0.0,6.947,43419.98,5636.55,2025-09-04
STORE_4,282,STORE_4_V10281,2025-09-04,SALE,102,LBL00162,BANGLE,585,40.083,39.819,0.001,23.294,141845.23,5645.09,2025-09-04
STORE_4,283,STORE_4_V10282,2025-09-04,SALE,89,LBL00008,BANGLE,916,6.507,6.475,0.0,5.931,35605.26,5621.18,2025-09-04
STORE_4,284,STORE_4_V10283,2025-09-04,SALE,3,LBL00148,CHAIN,750,49.825,49.502,0.0,37.127,223603.2,5713.89,2025-09-04
STORE_4,285,STORE_4_V10284,2025-09-04,SALE,91,LBL00025,EARRING,916,15.653,15.593,0.041,14.283,89407.65,5598.28,2025-09-04
STORE_4,286,STORE_4_V10285,2025-09-04,SALE,84,LBL00044,EARRING,585,7.527,7.343,0.015,4.296,25974.31,5592.94,2025-09-04
STORE_4,287,STORE_4_V10286,2025-09-04,SALE,97,LBL00159,EARRING,750,2.737,2.173,0.072,1.63,10862.76,5641.73,2025-09-04
STORE_4,288,STORE_4_V10287,2025-09-04,SALE,117,LBL00144,EARRING,916,9.236,8.709,0.016,7.977,48477.57,5732.63,2025-09-04
STORE_4,289,STORE_4_V10288,2025-09-04,SALE,17,LBL00134,BANGLE,916,39.751,39.183,0.0,35.892,195339.64,5261.71,2025-09-04
STORE_4,290,STORE_4_V10289,2025-09-04,SALE,96,LBL00113,EARRING,916,11.613,11.259,0.061,10.313,67742.88,5866.49,2025-09-04
STORE_4,291,STORE_4_V10290,2025-09-04,SALE,10,LBL00215,BANGLE,916,14.563,14.069,0.011,12.887,74810.72,5359.08,2025-09-04
STORE_4,292,STORE_4_V10291,2025-09-05,SALE,11,LBL00231,EARRING,750,12.611,12.328,0.015,9.246,57814.61,5603.32,2025-09-05
STORE_4,293,STORE_4_V10292,2025-09-05,SALE,119,LBL00068,BRACELET,916,25.334,25.13,0.0,23.019,138771.46,5793.29,2025-09-05
STORE_4,294,STORE_4_V10293,2025-09-05,SALE,98,LBL00128,EARRING,916,4.495,3.969,0.099,3.636,23693.05,5927.16,2025-09-05
STORE_4,295,STORE_4_V10294,2025-09-05,SALE,93,LBL00047,CHAIN,585,50.221,50.083,0.0,29.299,179196.35,5584.49,2025-09-05
STORE_4,296,STORE_4_V10295,2025-09-05,SALE,69,LBL00218,BRACELET,916,19.057,18.98,0.0,17.386,110092.85,5660.97,2025-09-05
STORE_4,297,STORE_4_V10296,2025-09-05,SALE,69,LBL00214,BRACELET,916,28.389,28.332,0.012,25.952,155633.56,5859.57,2025-09-05
STORE_4,298,STORE_4_V10297,2025-09-05,SALE,80,LBL00204,BRACELET,916,4.961,4.564,0.063,4.181,23972.06,5344.35,2025-09-05
STORE_4,299,STORE_4_V10298,2025-09-05,SALE,74,LBL00120,EARRING,916,9.998,9.96,0.003,9.123,59324.5,5840.93,2025-09-05
STORE_4,300,STORE_4_V10299,2025-09-05,SALE,27,LBL00150,CHAIN,916,14.378,14.238,0.002,13.042,79798.52,5817.78,2025-09-05
STORE_4,301,STORE_4_V10300,2025-09-05,SALE,69,LBL00130,EARRING,916,5.004,4.551,0.048,4.169,24799.15,5233.5,2025-09-05
STORE_4,302,STORE_4_V10301,2025-09-05,SALE,25,LBL00082,CHAIN,916,29.191,29.106,0.001,26.661,158449.69,5757.26,2025-09-05
STORE_4,303,STORE_4_V10302,2025-09-05,SALE,101,LBL00062,BANGLE,916,35.312,34.957,0.0,32.021,193033.53,5838.22,2025-09-05
STORE_4,304,STORE_4_V10303,2025-09-06,SALE,18,LBL00079,CHAIN,750,12.116,11.725,0.007,8.794,50558.7,5398.99,2025-09-06
STORE_4,305,STORE_4_V10304,2025-09-06,SALE,8,LBL00147,NECKLACE,916,9.701,9.284,0.017,8.504,54740.31,5795.28,2025-09-06
STORE_4,306,STORE_4_V10305,2025-09-06,SALE,16,LBL00184,BANGLE,916,43.347,43.312,0.001,39.674,219861.71,5321.97,2025-09-06
STORE_4,307,STORE_4_V10306,2025-09-06,SALE,27,LBL00119,PENDANT,916,9.18,8.934,0.019,8.184,51164.46,5793.48,2025-09-06
STORE_4,308,STORE_4_V10307,2025-09-06,SALE,49,LBL00053,CHAIN,916,24.818,24.361,0.0,22.315,128345.69,5281.39,2025-09-06
STORE_4,309,STORE_4_V10308,2025-09-06,SALE,93,LBL00131,NECKLACE,585,10.927,10.563,0.025,6.179,37600.28,5477.56,2025-09-06
STORE_4,310,STORE_4_V10309,2025-09-06,SALE,91,LBL00016,PENDANT,585,8.345,8.331,0.011,4.874,32427.2,5922.43,2025-09-06
STORE_4,311,STORE_4_V10310,2025-09-06,SALE,56,LBL00216,NECKLACE,916,57.707,57.644,0.009,52.802,309584.38,5401.11,2025-09-06
STORE_4,312,STORE_4_V10311,2025-09-06,SALE,50,LBL00221,PENDANT,916,10.92,10.426,0.0,9.55,56773.65,5631.19,2025-09-06
STORE_4,313,STORE_4_V10312,2025-09-06,SALE,113,LBL00203,CHAIN,916,55.335,55.257,0.015,50.615,303398.36,5505.91,2025-09-06
STORE_4,314,STORE_4_V10313,2025-09-06,SALE,85,LBL00011,BRACELET,916,27.821,27.732,0.091,25.403,148053.69,5562.15,2025-09-06
STORE_4,315,STORE_4_V10314,2025-09-06,SALE,110,LBL00008,BANGLE,916,6.377,6.274,0.042,5.747,35722.62,5772.48,2025-09-06
STORE_4,316,STORE_4_V10315,2025-09-07,SALE,118,LBL00088,BANGLE,585,3.9,3.743,0.0,2.19,12581.6,5495.06,2025-09-07
STORE_4,317,STORE_4_V10316,2025-09-07,SALE,105,LBL00018,NECKLACE,585,53.292,52.866,0.004,30.927,196340.01,5863.71,2025-09-07
STORE_4,318,STORE_4_V10317,2025-09-07,SALE,60,LBL00179,NECKLACE,916,18.737,18.161,0.013,16.635,96119.21,5371.39,2025-09-07
STORE_4,319,STORE_4_V10318,2025-09-07,SALE,82,LBL00210,PENDANT,585,9.824,9.272,0.041,5.424,30755.89,5255.64,2025-09-07
STORE_4,320,STORE_4_V10319,2025-09-08,SALE,25,LBL00010,EARRING,916,14.817,14.412,0.0,13.201,76651.32,5575.65,2025-09-08
STORE_4,321,STORE_4_V10320,2025-09-08,SALE,19,LBL00068,BRACELET,916,27.808,27.511,0.0,25.2,159021.73,5892.54,2025-09-08
STORE_4,322,STORE_4_V10321,2025-09-08,SALE,34,LBL00027,PENDANT,916,8.885,8.501,0.009,7.787,47165.61,5603.14,2025-09-08
STORE_4,323,STORE_4_V10322,2025-09-09,SALE,28,LBL00204,BRACELET,916,4.995,4.438,0.041,4.065,25628.65,5795.06,2025-09-09
STORE_4,324,STORE_4_V10323,2025-09-09,SALE,34,LBL00103,EARRING,585,3.719,3.299,0.063,1.93,12209.0,5719.82,2025-09-09
STORE_4,325,STORE_4_V10324,2025-09-09,SALE,23,LBL00045,CHAIN,916,34.585,34.277,0.019,31.398,192708.53,5589.04,2025-09-09
STORE_4,326,STORE_4_V10325,2025-09-09,SALE,41,LBL00224,NECKLACE,750,73.041,72.586,0.002,54.439,344157.37,5730.44,2025-09-09
STORE_4,327,STORE_4_V10326,2025-09-09,SALE,43,LBL00197,CHAIN,916,42.013,41.686,0.007,38.184,226934.81,5576.04,2025-09-09
STORE_4,328,STORE_4_V10327,2025-09-09,SALE,26,LBL00228,BRACELET,750,19.133,19.11,0.04,14.332,95361.17,5911.3,2025-09-09
STORE_4,329,STORE_4_V10328,2025-09-09,SALE,14,LBL00202,CHAIN,585,43.242,42.785,0.016,25.029,148115.56,5772.45,2025-09-09
STORE_4,330,STORE_4_V10329,2025-09-09,SALE,27,LBL00079,CHAIN,750,11.698,11.34,0.09,8.505,50800.59,5587.69,2025-09-09
STORE_4,331,STORE_4_V10330,2025-09-10,SALE,84,LBL00114,BANGLE,585,36.254,35.803,0.022,20.945,120102.23,5392.34,2025-09-10
STORE_4,332,STORE_4_V10331,2025-09-10,SALE,61,LBL00195,CHAIN,750,54.352,54.077,0.002,40.558,251486.03,5737.98,2025-09-10
STORE_4,333,STORE_4_V10332,2025-09-10,SALE,117,LBL00160,PENDANT,585,6.247,6.17,0.004,3.609,23300.97,5815.52,2025-09-10
STORE_4,334,STORE_4_V10333,2025-09-10,SALE,3,LBL00249,BANGLE,916,15.364,15.244,0.0,13.964,83992.22,5474.31,2025-09-10
STORE_4,335,STORE_4_V10334,2025-09-10,SALE,6,LBL00249,BANGLE,916,16.413,15.858,0.0,14.526,85977.68,5346.83,2025-09-10
STORE_4,336,STORE_4_V10335,2025-09-10,SALE,11,LBL00229,BANGLE,916,35.074,34.703,0.009,31.788,177196.21,5320.77,2025-09-10
STORE_4,337,STORE_4_V10336,2025-09-10,SALE,9,LBL00072,BANGLE,585,2.495,2.473,0.034,1.447,9336.39,5824.79,2025-09-10
STORE_4,338,STORE_4_V10337,2025-09-10,SALE,28,LBL00145,EARRING,916,13.34,13.236,0.02,12.124,70642.82,5396.74,2025-09-10
STORE_4,339,STORE_4_V10338,2025-09-10,SALE,8,LBL00020,BANGLE,916,17.23,16.853,0.031,15.437,101908.19,5907.65,2025-09-10
STORE_4,340,STORE_4_V10339,2025-09-10,SALE,97,LBL00037,NECKLACE,585,55.283,55.11,0.001,32.239,199340.07,5747.09,2025-09-10
STORE_4,341,STORE_4_V10340,2025-09-11,SALE,50,LBL00191,BANGLE,916,11.993,11.403,0.041,10.445,59765.95,5356.08,2025-09-11
STORE_4,342,STORE_4_V10341,2025-09-11,SALE,108,LBL00127,BRACELET,916,8.778,8.592,0.0,7.87,45452.81,5235.0,2025-09-11
STORE_4,343,STORE_4_V10342,2025-09-11,SALE,83,LBL00178,BRACELET,916,42.142,41.735,0.0,38.229,223541.47,5302.14,2025-09-11
STORE_4,344,STORE_4_V10343,2025-09-11,SALE,5,LBL00014,BANGLE,916,16.059,15.935,0.026,14.596,82184.37,5295.94,2025-09-11
STORE_4,345,STORE_4_V10344,2025-09-11,SALE,61,LBL00013,RING,750,10.14,10.123,0.04,7.592,45644.42,5721.54,2025-09-11
STORE_4,346,STORE_4_V10345,2025-09-12,SALE,5,LBL00200,CHAIN,916,22.189,22.16,0.016,20.299,121704.59,5394.06,2025-09-12
STORE_4,347,STORE_4_V10346,2025-09-12,SALE,93,LBL00107,NECKLACE,750,13.53,13.44,0.036,10.08,60294.01,5517.63,2025-09-12
STORE_4,348,STORE_4_V10347,2025-09-12,SALE,2,LBL00008,BANGLE,916,7.128,6.918,0.03,6.337,34680.26,5246.47,2025-09-12
STORE_4,349,STORE_4_V10348,2025-09-12,SALE,18,LBL00063,NECKLACE,916,9.911,9.704,0.097,8.889,51148.05,5243.59,2025-09-12
STORE_4,350,STORE_4_V10349,2025-09-12,SALE,60,LBL00158,NECKLACE,916,52.806,52.743,0.0,48.313,265949.01,5347.74,2025-09-12
STORE_4,351,STORE_4_V10350,2025-09-13,SALE,105,LBL00139,RING,916,5.627,5.392,0.0,4.939,28232.4,5562.92,2025-09-13
STORE_4,352,STORE_4_V10351,2025-09-13,SALE,64,LBL00100,CHAIN,916,54.442,54.348,0.0,49.783,304373.8,5813.89,2025-09-13
STORE_4,353,STORE_4_V10352,2025-09-13,SALE,91,LBL00237,BRACELET,750,26.039,25.573,0.04,19.18,118054.93,5939.14,2025-09-13
STORE_4,354,STORE_4_V10353,2025-09-13,SALE,71,LBL00043,PENDANT,916,11.509,11.022,0.0,10.096,55208.98,5229.5,2025-09-13
STORE_4,355,STORE_4_V10354,2025-09-13,SALE,53,LBL00063,NECKLACE,916,9.088,9.046,0.0,8.286,50151.4,5768.1,2025-09-13
STORE_4,356,STORE_4_V10355,2025-09-13,SALE,120,LBL00202,CHAIN,585,42.024,41.482,0.0,24.267,136075.75,5291.38,2025-09-13
STORE_4,357,STORE_4_V10356,2025-09-14,SALE,24,LBL00088,BANGLE,585,4.202,4.065,0.027,2.378,14420.38,5283.83,2025-09-14
